Start Date,36528,,,,,,,,,,,,,,,,,,,,
End Date,46231,,,,,,,,,,,,,,,,,,,,Equations
,,,,,,,,,,,,,,,,,,,,,"""=BDH(E$4,E$6:G$6,$B1,$B2,""Dir=V"",""CDR=5D"",""Days=A"",""Dts=H"",""UseDPDF=N"",""CshAdjNormal=Y"",""CshAdjAbnormal=Y"",""CapChg=Y"")"""
,SPY US Equity,,,EZU US Equity,,,EWJ US Equity,,,VIX Index,,,NKYVF Index,,,V2X Index,,,,,
,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,,,
Dates,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,,,
36599,85.606800000000007,85.567599999999999,8263900,#N/A N/A,#N/A N/A,#N/A N/A,38.6203,39.088500000000003,153750,24.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.9,#N/A N/A,#N/A N/A,,,
36600,87.603999999999999,87.545199999999994,10300800,#N/A N/A,#N/A N/A,#N/A N/A,39.121899999999997,39.356000000000002,187375,22.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.51,#N/A N/A,#N/A N/A,,,
36601,91.696399999999997,91.882400000000004,25601400,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.533000000000001,197150,20.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.45,#N/A N/A,#N/A N/A,,,
36602,92.302300000000002,92.174700000000001,10272900,#N/A N/A,#N/A N/A,#N/A N/A,40.125,40.566400000000002,185625,22.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.09,#N/A N/A,#N/A N/A,,,
36605,91.831199999999995,91.850800000000007,12502300,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,40.472799999999999,156750,22.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.54,#N/A N/A,#N/A N/A,,,
36606,93.715699999999998,93.833500000000001,13612600,#N/A N/A,#N/A N/A,#N/A N/A,40.271299999999997,40.64,131175,21.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.12,#N/A N/A,#N/A N/A,,,
36607,94.284999999999997,94.226100000000002,8260000,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.064799999999998,273825,21.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.93,#N/A N/A,#N/A N/A,,,
36608,95.8947,95.835800000000006,11654500,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,39.830800000000004,658625,22.26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.53,#N/A N/A,#N/A N/A,,,
36609,96.463899999999995,96.454099999999997,11462900,#N/A N/A,#N/A N/A,#N/A N/A,39.957799999999999,40.064799999999998,197475,23.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.02,#N/A N/A,#N/A N/A,,,
36612,95.443200000000004,95.492199999999997,8798600,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,40.5396,152225,24.53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.06,#N/A N/A,#N/A N/A,,,
36613,94.893500000000003,94.805199999999999,6334400,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.770099999999999,112225,24.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.43,#N/A N/A,#N/A N/A,,,
36614,94.991699999999994,95.011300000000006,6747500,#N/A N/A,#N/A N/A,#N/A N/A,42.8,43.187899999999999,114350,24.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25.46,#N/A N/A,#N/A N/A,,,
36615,93.401600000000002,93.480099999999993,9491900,#N/A N/A,#N/A N/A,#N/A N/A,42.465600000000002,42.6128,101675,25.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.79,#N/A N/A,#N/A N/A,,,
36616,94.461600000000004,94.451800000000006,9249100,#N/A N/A,#N/A N/A,#N/A N/A,44.137500000000003,43.983699999999999,88875,24.11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.24,#N/A N/A,#N/A N/A,,,
36619,95.011300000000006,94.9328,8508200,#N/A N/A,#N/A N/A,#N/A N/A,43.636000000000003,43.762999999999998,148450,24.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.18,#N/A N/A,#N/A N/A,,,
36620,91.556299999999993,94.284999999999997,21060400,#N/A N/A,#N/A N/A,#N/A N/A,42.465600000000002,42.8,151150,27.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.82,#N/A N/A,#N/A N/A,,,
36621,93.715699999999998,93.5488,8227900,#N/A N/A,#N/A N/A,#N/A N/A,42.632800000000003,42.846800000000002,50575,28.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.07,#N/A N/A,#N/A N/A,,,
36622,94.530299999999997,94.500900000000001,6378500,#N/A N/A,#N/A N/A,#N/A N/A,42.465600000000002,42.331899999999997,50875,27.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.78,#N/A N/A,#N/A N/A,,,
36623,95.129099999999994,95.276300000000006,6023600,#N/A N/A,#N/A N/A,#N/A N/A,42.632800000000003,42.485700000000001,39350,24.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.63,#N/A N/A,#N/A N/A,,,
36626,94.756100000000004,94.726600000000005,9624200,#N/A N/A,#N/A N/A,#N/A N/A,42.465600000000002,42.619500000000002,86425,25.99,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.94,#N/A N/A,#N/A N/A,,,
36627,94.481300000000005,94.481300000000005,9006400,#N/A N/A,#N/A N/A,#N/A N/A,42.131300000000003,42.331899999999997,57675,27.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.14,#N/A N/A,#N/A N/A,,,
36628,91.89,91.988200000000006,10779700,#N/A N/A,#N/A N/A,#N/A N/A,42.465600000000002,42.626100000000001,147125,28.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.64,#N/A N/A,#N/A N/A,,,
36629,90.614099999999993,90.564999999999998,12226800,#N/A N/A,#N/A N/A,#N/A N/A,41.796900000000001,41.837000000000003,89550,29.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.86,#N/A N/A,#N/A N/A,,,
36630,85.431600000000003,85.382599999999996,29604000,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,41.389000000000003,150975,33.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.41,#N/A N/A,#N/A N/A,,,
36633,88.415499999999994,88.062100000000001,23918200,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,40.165100000000002,181575,28.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.78,#N/A N/A,#N/A N/A,,,
36634,90.751499999999993,90.614099999999993,11070700,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.747,71525,26.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.28,#N/A N/A,#N/A N/A,,,
36635,89.907399999999996,89.8583,6553700,#N/A N/A,#N/A N/A,#N/A N/A,40.292200000000001,40.740299999999998,71950,27.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.22,#N/A N/A,#N/A N/A,,,
36636,90.339200000000005,90.191999999999993,8537600,#N/A N/A,#N/A N/A,#N/A N/A,40.960999999999999,41.074599999999997,129200,25.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.23,#N/A N/A,#N/A N/A,,,
36637,90.339200000000005,90.191999999999993,8537600,#N/A N/A,#N/A N/A,#N/A N/A,40.960999999999999,41.074599999999997,129200,25.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.23,#N/A N/A,#N/A N/A,,,
36640,89.357699999999994,89.7209,12893100,#N/A N/A,#N/A N/A,#N/A N/A,40.793799999999997,41.462499999999999,70400,27.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27.23,#N/A N/A,#N/A N/A,,,
36641,93.067899999999995,92.950100000000006,14230300,#N/A N/A,#N/A N/A,#N/A N/A,41.964100000000002,41.977499999999999,64475,25.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.31,#N/A N/A,#N/A N/A,,,
36642,92.017600000000002,91.978399999999993,7711100,#N/A N/A,#N/A N/A,#N/A N/A,41.128100000000003,41.288600000000002,83800,26.97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.29,#N/A N/A,#N/A N/A,,,
36643,91.713399999999993,91.669200000000004,15595300,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.934199999999997,71350,26.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.99,#N/A N/A,#N/A N/A,,,
36644,91.144099999999995,91.281499999999994,8743400,#N/A N/A,#N/A N/A,#N/A N/A,40.793799999999997,40.680100000000003,64750,26.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.13,#N/A N/A,#N/A N/A,,,
36647,92.380799999999994,92.312100000000001,7328300,#N/A N/A,#N/A N/A,#N/A N/A,41.6297,41.582900000000002,54575,25.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.13,#N/A N/A,#N/A N/A,,,
36648,90.535499999999999,90.761300000000006,9411900,#N/A N/A,#N/A N/A,#N/A N/A,41.128100000000003,41.509300000000003,52450,28.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.71,#N/A N/A,#N/A N/A,,,
